mh_2;mh_1;d;err;phhinit;md_0;md_1;pdhinit;time;phh1;pdh0;vh_1;pdh1;vd_1;vd_0;rdd;rhd;rhh;vh_2;f_0;phh2;f_1;file
0.95;0.85;0.1;0;0.5;0.925;1;0.5;5273;0.683738;0.62932;1.05263;0.705893;0.94474;0.995274;0.617026;0.470351;0.290466;1.00158;0.000152133;0.999993;0.000789705;./core_192/iter_freqdep_10_12_2016_153531_796402894
0.95;0.85;0.1;0.02;0.5;0.925;1;0.5;328698;0.999972;0.999002;1.05442;0.999961;0.94915;1.00049;0.594677;0.459251;0.290372;1.00153;5.76284e-09;0.9999;0.000198578;./core_192/iter_freqdep_10_12_2016_153532_91306533
0.95;0.85;0.5;0;0.5;0.925;1;0.5;2493;0.706947;0.635781;1.05271;0.721061;0.940927;0.983409;0.552092;0.199986;0.142886;1.00594;2.98044e-05;0.9999;0.000361015;./core_193/iter_freqdep_10_12_2016_153516_440919258
0.95;0.85;0.5;0.02;0.5;0.925;1;0.5;193852;0.999987;0.999003;1.05955;0.999963;0.954367;1.0003;0.177269;0.21749;0.142876;1.00581;7.35437e-09;0.9999;0.00019917;./core_193/iter_freqdep_10_12_2016_153517_655982445
0.95;0.85;1;0;0.5;0.925;1;0.5;558696;0.777634;0.618746;1.05698;0.777634;0.945698;0.978816;0;0;0;1.00971;2.61608e-08;0.9999;0.000328857;./core_194/iter_freqdep_10_12_2016_153516_436841446
0.95;0.85;1;0.02;0.5;0.925;1;0.5;150649;0.999954;0.999003;1.06408;0.999954;0.959031;0.997882;0;0;0;1.00951;9.67028e-09;0.9999;0.000199863;./core_194/iter_freqdep_10_12_2016_153518_736266216
0.975;0.85;0.1;0;0.5;0.925;1;0.5;6440;0.689069;0.641308;1.05312;0.719983;0.947806;0.999044;0.618223;0.471094;0.290499;0.99922;0.000180164;0.999867;0.000984916;./core_195/iter_freqdep_10_12_2016_153516_446520524
0.975;0.85;0.1;0.02;0.5;0.925;1;0.5;392257;0.999927;0.999002;1.05366;0.999913;0.950078;1.00184;0.661053;0.458621;0.290372;0.999187;5.82235e-09;0.9999;0.000203593;./core_195/iter_freqdep_10_12_2016_153518_470306376
0.975;0.85;0.5;0;0.5;0.925;1;0.5;3707;0.72034;0.657444;1.05393;0.749972;0.952465;0.997205;0.544868;0.202669;0.142897;0.995944;3.78666e-05;0.9999;0.00050537;./core_196/iter_freqdep_10_12_2016_153516_410182323
0.975;0.85;0.5;0.02;0.5;0.925;1;0.5;331787;0.999909;0.999001;1.05661;0.999922;0.958931;1.00601;0.268369;0.217063;0.142876;0.995799;7.44855e-09;0.9999;0.000203661;./core_196/iter_freqdep_10_12_2016_153516_687318691
0.975;0.85;1;0;0.5;0.925;1;0.5;2407;0.717595;0.620963;1.05518;0.717595;0.958892;0.996019;0;0;0;0.993174;4.90842e-08;0.9999;0.000455773;./core_197/iter_freqdep_10_12_2016_153516_443866918
0.975;0.85;1;0.02;0.5;0.925;1;0.5;295085;0.999904;0.999002;1.05995;0.999904;0.968037;1.00726;0;0;0;0.992861;9.79617e-09;0.9999;0.000203826;./core_197/iter_freqdep_10_12_2016_153518_127701836
1;0.85;0.1;0;0.5;0.925;1;0.5;8268;0.696701;0.65804;1.05346;0.740828;0.950792;1.00264;0.619011;0.472407;0.290579;0.996936;0.000245966;0.999646;0.00145022;./core_198/iter_freqdep_10_12_2016_153516_447366508
1;0.85;0.1;0.02;0.5;0.925;1;0.5;496347;0.999916;0.999001;1.05297;0.999998;0.951073;1.00326;0.410591;0.458881;0.290372;0.99693;5.07919e-09;0.9999;0.000208517;./core_198/iter_freqdep_10_12_2016_153518_322884804
1;0.85;0.5;0;0.5;0.925;1;0.5;8440;0.756739;0.707169;1.05433;0.831288;0.963318;1.01016;0.509131;0.211361;0.142975;0.986246;8.44908e-05;0.999531;0.00150712;./core_199/iter_freqdep_10_12_2016_153516_425297979
1;0.85;0.5;0.02;0.5;0.925;1;0.5;1801007;0.999955;0.999;1.05397;0.999933;0.963626;1.01184;0.587002;0.235439;0.14286;0.986211;6.64716e-10;0.9999;3.00712e-05;./core_199/iter_freqdep_10_12_2016_153517_186967887
1;0.85;1;0;0.5;0.925;1;0.5;5794;0.722252;0.623135;1.05571;0.722252;0.976389;1.01596;0;0;0;0.976572;4.63214e-06;0.999004;0.00447982;./core_200/iter_freqdep_10_12_2016_153516_443178521
1;0.85;1;0.02;0.5;0.925;1;0.5;318787;0.764972;0.641612;1.05563;0.764972;0.97601;1.01554;0;0;0;0.976553;5.42865e-05;0.9999;0.0152536;./core_200/iter_freqdep_10_12_2016_153518_370634187
1.025;0.85;0.1;0;0.5;0.925;1;0.5;11603;0.708666;0.683242;1.05355;0.77522;0.953707;1.00602;0.617604;0.475073;0.290718;0.994752;0.000336198;0.999305;0.00223768;./core_201/iter_freqdep_10_12_2016_153516_420376209
1.025;0.85;0.1;0.02;0.5;0.925;1;0.5;705325;0.999914;0.999001;1.05241;0.99999;0.952172;1.00478;0.555089;0.496889;0.290331;0.994795;1.05979e-09;0.9999;3.62508e-05;./core_201/iter_freqdep_10_12_2016_153517_30562864
1.025;0.85;0.5;0;0.5;0.925;1;0.5;38546;0.999946;0.999008;1.05147;0.999923;0.961097;1.00986;0.000338557;0.243369;0.203998;0.980616;0.0267208;0.561728;0.428897;./core_202/iter_freqdep_10_12_2016_153516_441046211
1.025;0.85;0.5;0.02;0.5;0.925;1;0.5;51483;0.999911;0.999916;1.05148;0.999946;0.96111;1.00988;0.00549204;0.243183;0.203648;0.98059;0.0268596;0.558506;0.427722;./core_202/iter_freqdep_10_12_2016_153517_770614714
1.025;0.85;1;0;0.5;0.925;1;0.5;14694;0.698239;0.619862;1.0546;0.698239;0.974091;1.01395;0;0;0;0.963719;0.0500911;0.824903;0.362369;./core_203/iter_freqdep_10_12_2016_153516_439930158
1.025;0.85;1;0.02;0.5;0.925;1;0.5;14975;0.699901;0.622323;1.05459;0.699901;0.974087;1.01395;0;0;0;0.963715;0.050092;0.825638;0.362371;./core_203/iter_freqdep_10_12_2016_153517_787499876
1.05;0.85;0.1;0;0.5;0.925;1;0.5;20586;0.730063;0.726592;1.05305;0.844822;0.956554;1.00894;0.603358;0.481008;0.290817;0.992824;0.000322526;0.999023;0.00275234;./core_204/iter_freqdep_10_12_2016_153516_434495708
1.05;0.85;0.1;0.02;0.5;0.925;1;0.5;1507634;0.999929;0.999;1.05209;0.999937;0.95348;1.00654;0.664004;0.46841;0.29035;0.992889;4.22123e-09;0.9999;0.000120974;./core_204/iter_freqdep_10_12_2016_153517_688136850
1.05;0.85;0.5;0;0.5;0.925;1;0.5;47178;0.999026;0.999924;1.05093;0.999932;0.960225;1.00925;0.000436181;0.261169;0.257022;0.978723;0.0576097;7.20672e-05;0.595049;./core_205/iter_freqdep_10_12_2016_153516_439286845
1.05;0.85;0.5;0.02;0.5;0.925;1;0.5;47863;0.999016;0.999936;1.05095;0.999932;0.960245;1.00927;0.00841969;0.260703;0.255802;0.978651;0.0583168;3.91011e-05;0.592716;./core_205/iter_freqdep_10_12_2016_153517_764004045
1.05;0.85;1;0;0.5;0.925;1;0.5;17124;0.622918;0.58885;1.05623;0.622918;0.974734;1.01485;0;0;0;0.954109;0.129742;0.652274;0.480657;./core_206/iter_freqdep_10_12_2016_153516_427383915
1.05;0.85;1;0.02;0.5;0.925;1;0.5;17212;0.623187;0.589696;1.05623;0.623187;0.974734;1.01485;0;0;0;0.954109;0.129743;0.652071;0.480658;./core_206/iter_freqdep_10_12_2016_153517_54399342
1.075;0.85;0.1;0;0.5;0.925;1;0.5;322380;0.718005;0.999922;1.04922;0.999904;0.957089;1.00696;0.460143;0.51389;0.347428;0.991889;0.0156899;0.87049;0.240832;./core_207/iter_freqdep_10_12_2016_153516_441481387
1.075;0.85;0.1;0.02;0.5;0.925;1;0.5;303230;0.725327;0.999996;1.04938;0.999904;0.957023;1.00706;0.462003;0.511599;0.34477;0.991862;0.0145719;0.876568;0.230933;./core_207/iter_freqdep_10_12_2016_153519_204117315
1.075;0.85;0.5;0;0.5;0.925;1;0.5;330565;0.000996093;0.9999;1.04744;0.999915;0.965967;1.0103;0.128805;0.343987;0.129462;0.974937;0.189645;8.7091e-05;0.618658;./core_208/iter_freqdep_10_12_2016_153516_435485476
1.075;0.85;0.5;0.02;0.5;0.925;1;0.5;346029;0.00099614;0.99996;1.04759;0.999915;0.96589;1.01031;0.131155;0.342223;0.131801;0.974874;0.190434;3.6612e-05;0.617078;./core_208/iter_freqdep_10_12_2016_153519_472375511
1.075;0.85;1;0;0.5;0.925;1;0.5;13264;0.538515;0.53288;1.05861;0.538515;0.976332;1.01667;0;0;0;0.945708;0.20432;0.538636;0.516575;./core_209/iter_freqdep_10_12_2016_153516_443119707
1.075;0.85;1;0.02;0.5;0.925;1;0.5;13266;0.538497;0.532974;1.05861;0.538497;0.976332;1.01667;0;0;0;0.945708;0.204321;0.538617;0.516575;./core_209/iter_freqdep_10_12_2016_153517_854913421
1.1;0.85;0.1;0;0.5;0.925;1;0.5;321592;0.999905;0.999;1.05182;0.999952;0.954332;1.00776;0.00406748;0.473291;0.358352;0.991361;0.00131193;0.848637;0.246935;./core_210/iter_freqdep_10_12_2016_153516_443367185
1.1;0.85;0.1;0.02;0.5;0.925;1;0.5;273141;0.999953;0.999001;1.05179;0.999993;0.954297;1.00772;0.0435253;0.473441;0.358894;0.991342;0.00141354;0.845092;0.248562;./core_210/iter_freqdep_10_12_2016_153519_612618286
1.1;0.85;0.5;0;0.5;0.925;1;0.5;47668;0.000978942;0.999982;1.04863;0.999906;0.967082;1.01202;0.129169;0.344007;0.129107;0.971483;0.189955;0.0001;0.621372;./core_211/iter_freqdep_10_12_2016_153516_443729707
1.1;0.85;0.5;0.02;0.5;0.925;1;0.5;48432;0.000983958;0.999927;1.04878;0.999958;0.967032;1.01206;0.131506;0.342245;0.131453;0.971404;0.190746;7.35763e-06;0.619792;./core_211/iter_freqdep_10_12_2016_153518_94374876
1.1;0.85;1;0;0.5;0.925;1;0.5;11220;0.470448;0.471242;1.06121;0.470448;0.978362;1.01889;0;0;0;0.937976;0.268108;0.474604;0.520697;./core_212/iter_freqdep_10_12_2016_153516_438722365
1.1;0.85;1;0.02;0.5;0.925;1;0.5;11217;0.470467;0.471246;1.06121;0.470467;0.978362;1.01889;0;0;0;0.937976;0.268108;0.474541;0.520697;./core_212/iter_freqdep_10_12_2016_153517_308591429
1.125;0.85;0.1;0;0.5;0.925;1;0.5;316013;0.999986;0.999923;1.05113;0.999948;0.952178;1.00519;0.00149654;0.499324;0.491603;0.992082;0.00568422;0.51172;0.513213;./core_213/iter_freqdep_10_12_2016_153516_424776981
1.125;0.85;0.1;0.02;0.5;0.925;1;0.5;303529;1;0.999917;1.05113;0.999962;0.952174;1.0052;0.0644242;0.499188;0.490358;0.992042;0.00621549;0.507873;0.511791;./core_213/iter_freqdep_10_12_2016_153518_585653571
1.125;0.85;0.5;0;0.5;0.925;1;0.5;155495;0.0001;0.999985;1.051;0.889278;0.967622;1.01365;0.154924;0.336648;0.122184;0.968258;0.206797;1.30407e-05;0.623451;./core_214/iter_freqdep_10_12_2016_153516_427976850
1.125;0.85;0.5;0.02;0.5;0.925;1;0.5;154930;5.58202e-05;0.9999;1.05111;0.886355;0.967528;1.01364;0.157214;0.334794;0.124642;0.968121;0.208097;4.24078e-05;0.621848;./core_214/iter_freqdep_10_12_2016_153518_110768853
1.125;0.85;1;0;0.5;0.925;1;0.5;12017;0.420809;0.414745;1.06393;0.420809;0.980539;1.02124;0;0;0;0.930769;0.322144;0.439423;0.51181;./core_215/iter_freqdep_10_12_2016_153516_439376077
1.125;0.85;1;0.02;0.5;0.925;1;0.5;12035;0.420793;0.414839;1.06393;0.420793;0.980539;1.02124;0;0;0;0.930769;0.322143;0.439057;0.51181;./core_215/iter_freqdep_10_12_2016_153517_554683196
1.15;0.85;0.1;0;0.5;0.925;1;0.5;66778;0.999983;0.999913;1.05107;0.999926;0.950868;1.00356;0.0016818;0.529928;0.660989;0.993213;0.00997874;0.000994246;0.681318;./core_216/iter_freqdep_10_12_2016_153532_886403789
1.15;0.85;0.1;0.02;0.5;0.925;1;0.5;69042;0.999981;0.999956;1.05107;0.999976;0.950874;1.00358;0.0956786;0.529248;0.656525;0.993156;0.0114476;0.00099538;0.678211;./core_216/iter_freqdep_10_12_2016_153533_423447425
1.15;0.85;0.5;0;0.5;0.925;1;0.5;118205;4.81796e-05;0.9999;1.0547;0.638099;0.96692;1.01471;0.198793;0.319619;0.104084;0.964933;0.245068;7.31117e-05;0.622324;./core_217/iter_freqdep_10_12_2016_153516_441016871
1.15;0.85;0.5;0.02;0.5;0.925;1;0.5;117964;4.90792e-05;0.9999;1.05477;0.635788;0.966842;1.01469;0.199663;0.318078;0.107236;0.964793;0.24648;7.32902e-05;0.620606;./core_217/iter_freqdep_10_12_2016_153518_672050086
1.15;0.85;1;0;0.5;0.925;1;0.5;11124;0.385656;0.366895;1.06663;0.385656;0.98277;1.02363;0;0;0;0.923932;0.367766;0.42005;0.49769;./core_218/iter_freqdep_10_12_2016_153516_441527114
1.15;0.85;1;0.02;0.5;0.925;1;0.5;11173;0.385502;0.367051;1.06662;0.385502;0.98277;1.02363;0;0;0;0.923931;0.367765;0.419294;0.497691;./core_218/iter_freqdep_10_12_2016_153517_755385669
1.175;0.85;0.1;0;0.5;0.925;1;0.5;71620;0.999025;0.999909;1.05107;0.999923;0.951322;1.00411;0.00882672;0.530186;0.660657;0.992802;0.0100484;8.18601e-05;0.68592;./core_219/iter_freqdep_10_12_2016_153516_446737911
1.175;0.85;0.1;0.02;0.5;0.925;1;0.5;73409;0.999013;0.999993;1.05108;0.999969;0.951333;1.00414;0.102003;0.529503;0.656207;0.992739;0.0115326;6.47953e-05;0.682819;./core_219/iter_freqdep_10_12_2016_153518_808806034
1.175;0.85;0.5;0;0.5;0.925;1;0.5;40254;4.16897e-05;0.9999;1.05819;0.435971;0.96635;1.01573;0.22391;0.305798;0.084184;0.961768;0.27633;7.55942e-05;0.619269;./core_220/iter_freqdep_10_12_2016_153516_424490222
1.175;0.85;0.5;0.02;0.5;0.925;1;0.5;39732;7.13847e-05;0.9999;1.05826;0.434116;0.966331;1.01574;0.223952;0.304515;0.0881419;0.961667;0.277845;7.57424e-05;0.617401;./core_220/iter_freqdep_10_12_2016_153517_227062320
1.175;0.85;1;0;0.5;0.925;1;0.5;9998;0.360585;0.327423;1.06926;0.360585;0.984994;1.026;0;0;0;0.917398;0.406553;0.409264;0.48181;./core_221/iter_freqdep_10_12_2016_153516_448421508
1.175;0.85;1;0.02;0.5;0.925;1;0.5;10066;0.360239;0.327569;1.06926;0.360239;0.984993;1.026;0;0;0;0.917397;0.406552;0.408125;0.48181;./core_221/iter_freqdep_10_12_2016_153518_266750676
1.2;0.85;0.1;0;0.5;0.925;1;0.5;102941;0.999017;0.999993;1.05105;0.9999;0.951719;1.00463;0.00778111;0.530284;0.660121;0.992361;0.00996734;1.99834e-05;0.690216;./core_222/iter_freqdep_10_12_2016_153516_447412502
1.2;0.85;0.1;0.02;0.5;0.925;1;0.5;106961;0.999018;0.999953;1.05107;0.9999;0.951749;1.00468;0.102826;0.529595;0.655669;0.992309;0.0114587;6.06902e-05;0.68711;./core_222/iter_freqdep_10_12_2016_153519_41588413
1.2;0.85;0.5;0;0.5;0.925;1;0.5;94033;0.0001;0.99995;1.06143;0.273019;0.965939;1.01673;0.23944;0.294567;0.0621701;0.958753;0.301618;0.0001;0.615444;./core_223/iter_freqdep_10_12_2016_153516_433579415
1.2;0.85;0.5;0.02;0.5;0.925;1;0.5;93919;0.0001;0.99995;1.0615;0.271484;0.965971;1.01676;0.238953;0.293505;0.0670359;0.958683;0.303235;7.82043e-05;0.613418;./core_223/iter_freqdep_10_12_2016_153518_8774623
1.2;0.85;1;0;0.5;0.925;1;0.5;8937;0.342369;0.29503;1.07181;0.342369;0.987169;1.02831;0;0;0;0.911119;0.439813;0.403282;0.465761;./core_224/iter_freqdep_10_12_2016_153516_429097569
1.2;0.85;1;0.02;0.5;0.925;1;0.5;9017;0.341816;0.295107;1.07181;0.341816;0.987167;1.02831;0;0;0;0.911118;0.439812;0.401804;0.465762;./core_224/iter_freqdep_10_12_2016_153517_133245292
1.225;0.85;0.1;0;0.5;0.925;1;0.5;286390;0.000990476;0.999992;1.04243;0.999924;0.961264;1.00395;0.542159;0.632392;0.539563;0.991292;0.165432;3.77689e-05;0.686544;./core_225/iter_freqdep_10_12_2016_153516_442074910
1.225;0.85;0.1;0.02;0.5;0.925;1;0.5;257889;0.000992079;0.9999;1.04261;0.999975;0.9611;1.00397;0.54211;0.630635;0.539562;0.991228;0.16651;1.71286e-05;0.684496;./core_225/iter_freqdep_10_12_2016_153519_856944589
1.225;0.85;0.5;0;0.5;0.925;1;0.5;101012;6.47201e-05;0.999958;1.06461;0.13274;0.965586;1.01771;0.250217;0.284802;0.0360479;0.955915;0.323241;6.17286e-05;0.611169;./core_226/iter_freqdep_10_12_2016_153516_442805785
1.225;0.85;0.5;0.02;0.5;0.925;1;0.5;101038;6.54389e-05;0.999957;1.06457;0.131435;0.965575;1.01767;0.249344;0.283935;0.0420757;0.955784;0.324956;6.18633e-05;0.608989;./core_226/iter_freqdep_10_12_2016_153518_602065037
1.225;0.85;1;0;0.5;0.925;1;0.5;8005;0.328844;0.268336;1.07425;0.328844;0.989274;1.03054;0;0;0;0.905062;0.468586;0.400089;0.450273;./core_227/iter_freqdep_10_12_2016_153516_437648614
1.225;0.85;1;0.02;0.5;0.925;1;0.5;8099;0.328089;0.268305;1.07424;0.328089;0.989271;1.03054;0;0;0;0.90506;0.468585;0.39832;0.450274;./core_227/iter_freqdep_10_12_2016_153517_594834924
1.25;0.85;0.1;0;0.5;0.925;1;0.5;109448;0.000990424;0.999913;1.04266;0.999919;0.961479;1.00431;0.542391;0.632399;0.539336;0.99083;0.165856;2.48749e-05;0.688587;./core_228/iter_freqdep_10_12_2016_153516_435297402
1.25;0.85;0.1;0.02;0.5;0.925;1;0.5;109408;0.000988344;0.99995;1.04284;0.999932;0.961323;1.00434;0.542352;0.630637;0.53933;0.990765;0.166946;1.22551e-05;0.686543;./core_228/iter_freqdep_10_12_2016_153517_959196963
1.25;0.85;0.5;0;0.5;0.925;1;0.5;101802;2.39766e-05;0.999965;1.06759;0.0130067;0.965236;1.01861;0.257861;0.27641;0.00429989;0.95315;0.341527;1.96203e-06;0.606831;./core_229/iter_freqdep_10_12_2016_153516_443068109
1.25;0.85;0.5;0.02;0.5;0.925;1;0.5;101929;6.27911e-05;0.999964;1.06757;0.0118767;0.965302;1.01861;0.256705;0.275709;0.0119615;0.953077;0.343326;6.73548e-05;0.604507;./core_229/iter_freqdep_10_12_2016_153519_337692807
1.25;0.85;1;0;0.5;0.925;1;0.5;7217;0.318581;0.246158;1.07657;0.318581;0.991294;1.03268;0;0;0;0.899203;0.493686;0.398571;0.435659;./core_230/iter_freqdep_10_12_2016_153516_438782814
1.25;0.85;1;0.02;0.5;0.925;1;0.5;7315;0.31764;0.245998;1.07657;0.31764;0.99129;1.03267;0;0;0;0.8992;0.493685;0.396555;0.435659;./core_230/iter_freqdep_10_12_2016_153517_535640071
1.275;0.85;0.1;0;0.5;0.925;1;0.5;150477;9.03267e-05;0.999928;1.04422;0.876984;0.960419;1.00446;0.574086;0.625448;0.52957;0.990283;0.185598;5.11042e-05;0.688527;./core_231/iter_freqdep_10_12_2016_153516_442524030
1.275;0.85;0.1;0.02;0.5;0.925;1;0.5;131028;9.04523e-05;0.999928;1.0444;0.876296;0.960272;1.00449;0.57323;0.623726;0.530104;0.990219;0.186855;8.77525e-05;0.686462;./core_231/iter_freqdep_10_12_2016_153518_845015879
1.275;0.85;0.5;0;0.5;0.925;1;0.5;31855;5.44089e-05;0.9999;1.06878;0.000989694;0.966338;1.01956;0.25864;0.275548;0.000453211;0.950349;0.34356;9.12524e-06;0.60694;./core_232/iter_freqdep_10_12_2016_153516_438822383
1.275;0.85;0.5;0.02;0.5;0.925;1;0.5;31791;5.52129e-05;0.9999;1.06869;0.000992897;0.966382;1.01952;0.257394;0.274945;0.00862293;0.95022;0.345205;8.17002e-05;0.604657;./core_232/iter_freqdep_10_12_2016_153517_860639483
1.275;0.85;1;0;0.5;0.925;1;0.5;6554;0.310635;0.227556;1.07878;0.310635;0.993224;1.03471;0;0;0;0.893525;0.515754;0.39809;0.422025;./core_233/iter_freqdep_10_12_2016_153516_444659177
1.275;0.85;1;0.02;0.5;0.925;1;0.5;6653;0.309526;0.227256;1.07878;0.309526;0.993219;1.03471;0;0;0;0.89352;0.515753;0.395864;0.422026;./core_233/iter_freqdep_10_12_2016_153518_202206289
1.3;0.85;0.1;0;0.5;0.925;1;0.5;65793;0.000982754;0.999931;1.04584;0.760114;0.959296;1.0046;0.597994;0.618401;0.519409;0.989757;0.204022;7.67831e-05;0.687983;./core_234/iter_freqdep_10_12_2016_153516_443351312
1.3;0.85;0.1;0.02;0.5;0.925;1;0.5;66350;0.000546861;0.999978;1.04606;0.75479;0.959116;1.00462;0.597201;0.616516;0.520015;0.989692;0.206128;4.2277e-05;0.685787;./core_234/iter_freqdep_10_12_2016_153518_445621463
1.3;0.85;0.5;0;0.5;0.925;1;0.5;21788;4.64773e-05;0.9999;1.06958;0.000982893;0.967436;1.02035;0.258721;0.275535;0.000451306;0.947492;0.3438;0.0001;0.607561;./core_235/iter_freqdep_10_12_2016_153516_444492816
1.3;0.85;0.5;0.02;0.5;0.925;1;0.5;21837;0.0001;0.99996;1.06955;0.000980032;0.96755;1.02038;0.257468;0.274937;0.00855325;0.947414;0.345464;7.92979e-05;0.605276;./core_235/iter_freqdep_10_12_2016_153518_313424913
1.3;0.85;1;0;0.5;0.925;1;0.5;5993;0.304367;0.211799;1.08088;0.304367;0.995061;1.03665;0;0;0;0.888014;0.535293;0.398265;0.409381;./core_236/iter_freqdep_10_12_2016_153516_436975978
1.3;0.85;1;0.02;0.5;0.925;1;0.5;6093;0.303109;0.211358;1.08087;0.303109;0.995054;1.03664;0;0;0;0.888007;0.535292;0.39586;0.409381;./core_236/iter_freqdep_10_12_2016_153517_384089571
1.325;0.85;0.1;0;0.5;0.925;1;0.5;53849;3.70524e-05;0.999986;1.04734;0.657885;0.958272;1.00472;0.615259;0.612159;0.50822;0.989249;0.220357;4.57188e-05;0.687158;./core_237/iter_freqdep_10_12_2016_153516_431986225
1.325;0.85;0.1;0.02;0.5;0.925;1;0.5;82347;1.2838e-05;0.999934;1.04749;0.656974;0.958159;1.00476;0.613078;0.610573;0.510073;0.989192;0.22179;8.90887e-05;0.684998;./core_237/iter_freqdep_10_12_2016_153517_471452225
1.325;0.85;0.5;0;0.5;0.925;1;0.5;17139;0.0001;0.9999;1.07062;0.000977627;0.96874;1.02136;0.258796;0.275529;0.00037649;0.94497;0.344035;0.0001;0.608159;./core_238/iter_freqdep_10_12_2016_153516_438951155
1.325;0.85;0.5;0.02;0.5;0.925;1;0.5;17225;0.0001;0.9999;1.07057;0.000971664;0.968842;1.02139;0.257549;0.274925;0.00853147;0.944865;0.345692;3.09139e-05;0.605886;./core_238/iter_freqdep_10_12_2016_153517_599765135
1.325;0.85;1;0;0.5;0.925;1;0.5;5516;0.299341;0.198326;1.08286;0.299341;0.996805;1.03849;0;0;0;0.882658;0.552706;0.398864;0.397683;./core_239/iter_freqdep_10_12_2016_153516_441968245
1.325;0.85;1;0.02;0.5;0.925;1;0.5;5617;0.29795;0.197746;1.08285;0.29795;0.996796;1.03848;0;0;0;0.882651;0.552706;0.396305;0.397684;./core_239/iter_freqdep_10_12_2016_153517_944970302
1.35;0.85;0.1;0;0.5;0.925;1;0.5;44937;0.000982969;0.999956;1.04862;0.577527;0.957426;1.00485;0.626865;0.606916;0.498713;0.988766;0.232927;2.78579e-05;0.686431;./core_240/iter_freqdep_10_12_2016_153533_190494291
1.35;0.85;0.1;0.02;0.5;0.925;1;0.5;45337;0.000978943;0.999974;1.0488;0.573288;0.957276;1.00487;0.624724;0.605168;0.500807;0.988698;0.234918;6.9091e-05;0.684139;./core_240/iter_freqdep_10_12_2016_153533_566464720
1.35;0.85;0.5;0;0.5;0.925;1;0.5;14401;3.13426e-05;0.999958;1.07139;0.000969818;0.96979;1.02212;0.258871;0.27551;0.000447678;0.942327;0.344262;0.0001;0.608736;./core_241/iter_freqdep_10_12_2016_153516_443059054
1.35;0.85;0.5;0.02;0.5;0.925;1;0.5;14505;3.2292e-05;0.999956;1.07134;0.00096024;0.969897;1.02215;0.257625;0.274906;0.00859512;0.94221;0.345923;4.94672e-05;0.606469;./core_241/iter_freqdep_10_12_2016_153518_165095040
1.35;0.85;1;0;0.5;0.925;1;0.5;5112;0.29525;0.186701;1.08473;0.29525;0.998458;1.04023;0;0;0;0.87745;0.568317;0.399738;0.386869;./core_242/iter_freqdep_10_12_2016_153516_442017691
1.35;0.85;1;0.02;0.5;0.925;1;0.5;5208;0.293742;0.185988;1.08472;0.293742;0.998447;1.04022;0;0;0;0.877441;0.568317;0.397046;0.386869;./core_242/iter_freqdep_10_12_2016_153518_109968018
1.375;0.85;0.1;0;0.5;0.925;1;0.5;95875;8.73424e-05;0.99996;1.04985;0.502215;0.956608;1.00496;0.636439;0.602043;0.487129;0.98829;0.244908;3.3115e-05;0.685449;./core_243/iter_freqdep_10_12_2016_153516_444373074
1.375;0.85;0.1;0.02;0.5;0.925;1;0.5;88406;8.75373e-05;0.999979;1.04997;0.501033;0.956512;1.00498;0.633551;0.600545;0.490389;0.988225;0.246478;7.10712e-05;0.683176;./core_243/iter_freqdep_10_12_2016_153518_901206321
1.375;0.85;0.5;0;0.5;0.925;1;0.5;12589;2.41313e-05;0.999956;1.0721;0.000949155;0.970765;1.02281;0.258946;0.275497;0.00044793;0.939731;0.34448;1.90969e-05;0.609295;./core_244/iter_freqdep_10_12_2016_153516_427484540
1.375;0.85;0.5;0.02;0.5;0.925;1;0.5;12703;2.51241e-05;0.999954;1.07204;0.000969377;0.970886;1.02286;0.257697;0.274895;0.00859325;0.939611;0.346142;4.51465e-05;0.607036;./core_244/iter_freqdep_10_12_2016_153517_175971511
1.375;0.85;1;0;0.5;0.925;1;0.5;4764;0.291877;0.176589;1.08649;0.291877;1.00002;1.04187;0;0;0;0.872381;0.582388;0.400792;0.376867;./core_245/iter_freqdep_10_12_2016_153516_445826800
1.375;0.85;1;0.02;0.5;0.925;1;0.5;4857;0.290265;0.175748;1.08648;0.290265;1.00001;1.04186;0;0;0;0.872371;0.582387;0.397983;0.376868;./core_245/iter_freqdep_10_12_2016_153518_341090026
1.4;0.85;0.1;0;0.5;0.925;1;0.5;122590;8.66583e-05;0.999986;1.05106;0.432164;0.955783;1.00505;0.644372;0.597295;0.474724;0.987827;0.255837;8.25587e-05;0.684336;./core_246/iter_freqdep_10_12_2016_153516_449132668
1.4;0.85;0.1;0.02;0.5;0.925;1;0.5;120182;8.6871e-05;0.999943;1.05117;0.430943;0.955701;1.00508;0.641167;0.595844;0.478899;0.987764;0.25748;3.82039e-05;0.681991;./core_246/iter_freqdep_10_12_2016_153519_182504462
1.4;0.85;0.5;0;0.5;0.925;1;0.5;11616;1.72742e-05;0.99909;1.07285;6.7831e-05;0.971718;1.02351;0.25899;0.275404;0.000154724;0.937263;0.345013;0.0001;0.609629;./core_247/iter_freqdep_10_12_2016_153516_428881465
1.4;0.85;0.5;0.02;0.5;0.925;1;0.5;11860;0.0001;0.999056;1.07279;3.55806e-05;0.971848;1.02357;0.257736;0.274807;0.00819631;0.937139;0.346703;1.17935e-05;0.607361;./core_247/iter_freqdep_10_12_2016_153517_265378332
