c;sdmu_h;d;NumGen;v;seed;mu_h;Npatches;runtime;generation;f_0;f_1;f_2;meanphh;meanpdh;varphh;varphd;file
0.85;0.01;0;10000000000;0;275346104;0.01;4000;0;10000000000;0.9;0.097;0.003;0.14159;0.044288;0.0012045;0.00080239;./core_111/sim_px_11_9_2016_134647_159168148
0.85;0.01;0;10000000000;0.05;131502022;0.01;4000;0;10000000000;0.824;0.1685;0.0075;0.12992;0.091623;0.0017034;0.0033709;./core_112/sim_px_11_9_2016_134649_95089330
0.85;0.01;0;10000000000;0.1;676605105;0.01;4000;0;10000000000;0.702;0.28075;0.01725;0.29348;0.13394;0.0038628;0.00033324;./core_113/sim_px_11_9_2016_134652_580105518
0.85;0.01;0;10000000000;0.15;497134793;0.01;4000;0;10000000000;0.51275;0.41825;0.069;0.67335;0.13644;0.00031963;0.0010981;./core_114/sim_px_11_9_2016_134649_433624438
0.85;0.01;0;10000000000;0.2;997013668;0.01;4000;0;10000000000;0.454;0.4635;0.0825;0.12938;0.40146;0.0033804;0.0064305;./core_115/sim_px_11_9_2016_134647_960723335
0.85;0.01;0;10000000000;0.25;968686258;0.01;4000;0;10000000000;0.34825;0.52575;0.126;0.49734;0.32545;0.00085341;0.00081382;./core_116/sim_px_11_9_2016_134651_911108917
0.85;0.01;0;10000000000;0.3;82199864;0.01;4000;0;10000000000;0.28175;0.5465;0.17175;0.44976;0.44901;0.001022;0.0030653;./core_117/sim_px_11_9_2016_134650_5832420
0.85;0.01;0;10000000000;0.35;950464831;0.01;4000;0;10000000000;0.20775;0.551;0.24125;0.53617;0.51109;0.0021646;0.001492;./core_118/sim_px_11_9_2016_134652_809727663
0.85;0.01;0;10000000000;0.4;349677711;0.01;4000;0;10000000000;0.1455;0.54025;0.31425;0.73973;0.36045;0.0014088;0.00052158;./core_119/sim_px_11_9_2016_134648_189136338
0.85;0.01;0;10000000000;0.45;501157098;0.01;4000;0;10000000000;0.09675;0.52025;0.383;0.83335;0.31503;0.00074401;0.00090967;./core_120/sim_px_11_9_2016_134646_465913119
0.85;0.01;0;10000000000;0.5;852727084;0.01;4000;0;10000000000;0.07725;0.48525;0.4375;0.57793;0.82245;0.037543;0.0048577;./core_121/sim_px_11_9_2016_134651_793885056
0.85;0.01;0;10000000000;0.55;539267813;0.01;4000;0;10000000000;0.04325;0.44275;0.514;0.8325;0.47914;0.0027382;0.0013294;./core_122/sim_px_11_9_2016_134646_463628014
0.85;0.01;0;10000000000;0.6;943999016;0.01;4000;0;10000000000;0.02525;0.34675;0.628;0.8517;0.57719;0.0066653;0.00064438;./core_123/sim_px_11_9_2016_134648_907710211
0.85;0.01;0;10000000000;0.65;285788872;0.01;4000;0;10000000000;0.01975;0.31425;0.666;0.89855;0.44567;0.00042093;0.00045494;./core_124/sim_px_11_9_2016_134649_205108883
0.85;0.01;0;10000000000;0.7;776437606;0.01;4000;0;10000000000;0.007;0.223;0.77;0.87682;0.8884;0.0011617;0.0008786;./core_125/sim_px_11_9_2016_134648_719528400
0.85;0.01;0;10000000000;0.75;243046881;0.01;4000;0;10000000000;0.0015;0.14975;0.84875;0.92552;0.85782;0.00051079;0.0012079;./core_126/sim_px_11_9_2016_134650_24161375
0.85;0.01;0;10000000000;0.8;588928742;0.01;4000;0;10000000000;0.00125;0.11175;0.887;0.94865;0.83575;0.00074901;0.00096383;./core_127/sim_px_11_9_2016_134653_461682765
0.85;0.01;0;10000000000;0.85;151665411;0.01;4000;0;10000000000;0;0.05625;0.94375;0.9728;0.87636;0.00024139;0.0010787;./core_128/sim_px_11_9_2016_134646_115657526
0.85;0.01;0;10000000000;0.9;991656306;0.01;4000;0;10000000000;0.00025;0.04625;0.9535;0.97798;0.80883;0.00035698;0.0027426;./core_129/sim_px_11_9_2016_134650_915578708
0.85;0.01;0;10000000000;0.95;759697477;0.01;4000;0;10000000000;0;0.0475;0.9525;0.97819;0.89758;9.8303e-05;0.0010719;./core_130/sim_px_11_9_2016_134648_723287420
0.85;0.01;0;10000000000;1;162090634;0.01;4000;0;10000000000;0;0.02975;0.97025;0.98408;0.9514;0.00011738;0.0010954;./core_131/sim_px_11_9_2016_134650_16771496
0.9;0.01;0;10000000000;0;781024348;0.01;4000;0;10000000000;0.93525;0.06425;0.0005;0.19209;0.029837;0.0042459;0.00035216;./core_132/sim_px_11_9_2016_134650_742683709
0.9;0.01;0;10000000000;0.05;341263165;0.01;4000;0;10000000000;0.86275;0.13275;0.0045;0.27565;0.055653;0.0071683;0.0012999;./core_133/sim_px_11_9_2016_134654_260551598
0.9;0.01;0;10000000000;0.1;377831354;0.01;4000;0;10000000000;0.66125;0.314;0.02475;0.19519;0.17132;0.0049399;0.0037647;./core_134/sim_px_11_9_2016_134650_313595062
0.9;0.01;0;10000000000;0.15;709822233;0.01;4000;0;10000000000;0.54325;0.4085;0.04825;0.17505;0.2822;0.0014894;0.0010343;./core_135/sim_px_11_9_2016_134649_665149066
0.9;0.01;0;10000000000;0.2;389643549;0.01;4000;0;10000000000;0.46125;0.4565;0.08225;0.21034;0.36693;0.0013835;0.00079537;./core_136/sim_px_11_9_2016_134652_351622028
0.9;0.01;0;10000000000;0.25;995586781;0.01;4000;0;10000000000;0.414;0.49925;0.08675;0.49909;0.25892;0.00044315;0.00093008;./core_137/sim_px_11_9_2016_134653_917697375
0.9;0.01;0;10000000000;0.3;120914881;0.01;4000;0;10000000000;0.297;0.54575;0.15725;0.23693;0.58974;0.0012301;0.0049978;./core_138/sim_px_11_9_2016_134652_23515753
0.9;0.01;0;10000000000;0.35;969752319;0.01;4000;0;10000000000;0.2125;0.5625;0.225;0.18283;0.82568;0.0038572;0.0019164;./core_139/sim_px_11_9_2016_134650_912858988
0.9;0.01;0;10000000000;0.4;383989331;0.01;4000;0;10000000000;0.167;0.553;0.28;0.45879;0.6648;0.011183;0.0023018;./core_140/sim_px_11_9_2016_134647_347500845
0.9;0.01;0;10000000000;0.45;893809662;0.01;4000;0;10000000000;0.1335;0.549;0.3175;0.65243;0.49677;0.0019683;0.00090611;./core_141/sim_px_11_9_2016_134651_794118733
0.9;0.01;0;10000000000;0.5;230702406;0.01;4000;0;10000000000;0.07925;0.497;0.42375;0.71595;0.58792;0.0011148;0.00053705;./core_142/sim_px_11_9_2016_134648_172523154
0.9;0.01;0;10000000000;0.55;39054112;0.01;4000;0;10000000000;0.05475;0.46875;0.4765;0.81017;0.46576;0.00048126;0.0011532;./core_143/sim_px_11_9_2016_134650_2567255
0.9;0.01;0;10000000000;0.6;788556334;0.01;4000;0;10000000000;0.03475;0.40725;0.558;0.74785;0.83737;0.00087755;0.0081346;./core_144/sim_px_11_9_2016_134647_706005717
0.9;0.01;0;10000000000;0.65;800587327;0.01;4000;0;10000000000;0.01425;0.333;0.65275;0.87849;0.53723;0.0010233;0.0013766;./core_145/sim_px_11_9_2016_134650_741808188
0.9;0.01;0;10000000000;0.7;288716172;0.01;4000;0;10000000000;0.01125;0.295;0.69375;0.87267;0.67374;0.0009056;0.0011306;./core_146/sim_px_11_9_2016_134651_248639939
0.9;0.01;0;10000000000;0.75;298345779;0.01;4000;0;10000000000;0.007;0.2125;0.7805;0.88081;0.92625;0.00046776;0.0005514;./core_147/sim_px_11_9_2016_134655_174487186
0.9;0.01;0;10000000000;0.8;193577450;0.01;4000;0;10000000000;0.0015;0.1185;0.88;0.94231;0.81668;0.0010432;0.0022539;./core_148/sim_px_11_9_2016_134647_156574275
0.9;0.01;0;10000000000;0.85;632427893;0.01;4000;0;10000000000;0.00175;0.09825;0.9;0.96431;0.58208;0.00047652;0.0015296;./core_149/sim_px_11_9_2016_134652_575673675
0.9;0.01;0;10000000000;0.9;393664844;0.01;4000;0;10000000000;0;0.063;0.937;0.97263;0.81793;0.00019814;0.0010154;./core_150/sim_px_11_9_2016_134651_315770977
0.9;0.01;0;10000000000;0.95;895396735;0.01;4000;0;10000000000;0.00025;0.0685;0.93125;0.97655;0.6005;0.00020658;0.0012368;./core_151/sim_px_11_9_2016_134649_858492294
0.9;0.01;0;10000000000;1;559743881;0.01;4000;0;10000000000;0;0.0525;0.9475;0.98204;0.60817;0.0001323;0.0009937;./core_152/sim_px_11_9_2016_134650_482472553
0.95;0.01;0;10000000000;0;192742543;0.01;4000;0;10000000000;0.91075;0.0865;0.00275;0.55366;0.021541;0.0070639;0.00030469;./core_153/sim_px_11_9_2016_134655_151762521
0.95;0.01;0;10000000000;0.05;747211457;0.01;4000;0;10000000000;0.83975;0.156;0.00425;0.4869;0.047913;0.0016834;0.00048212;./core_154/sim_px_11_9_2016_134651_700924351
0.95;0.01;0;10000000000;0.1;766359669;0.01;4000;0;10000000000;0.68275;0.29975;0.0175;0.43404;0.11426;0.00051369;0.00046463;./core_155/sim_px_11_9_2016_134651_699867420
0.95;0.01;0;10000000000;0.15;818161268;0.01;4000;0;10000000000;0.597;0.366;0.037;0.27344;0.21403;0.0012112;0.00057495;./core_156/sim_px_11_9_2016_134652_778149346
0.95;0.01;0;10000000000;0.2;141147898;0.01;4000;0;10000000000;0.5145;0.42875;0.05675;0.29023;0.27278;0.0035253;0.013541;./core_157/sim_px_11_9_2016_134652_23515875
0.95;0.01;0;10000000000;0.25;668445407;0.01;4000;0;10000000000;0.34825;0.53375;0.118;0.58078;0.25686;0.0012935;0.0014738;./core_158/sim_px_11_9_2016_134654_603726740
0.95;0.01;0;10000000000;0.3;754762419;0.01;4000;0;10000000000;0.28925;0.55925;0.1515;0.17616;0.62933;0.0035978;0.00072194;./core_159/sim_px_11_9_2016_134652_696334689
0.95;0.01;0;10000000000;0.35;247997124;0.01;4000;0;10000000000;0.27675;0.55225;0.171;0.55998;0.40675;0.0027667;0.037438;./core_160/sim_px_11_9_2016_134649_205460140
0.95;0.01;0;10000000000;0.4;506381144;0.01;4000;0;10000000000;0.205;0.563;0.232;0.59969;0.4273;0.0010422;0.0018996;./core_161/sim_px_11_9_2016_134654_469254356
0.95;0.01;0;10000000000;0.45;579062488;0.01;4000;0;10000000000;0.14775;0.55425;0.298;0.56946;0.57916;0.00043238;0.00099115;./core_162/sim_px_11_9_2016_134649_523414512
0.95;0.01;0;10000000000;0.5;116146278;0.01;4000;0;10000000000;0.1005;0.52525;0.37425;0.75752;0.41185;0.00074653;0.0024153;./core_163/sim_px_11_9_2016_134651_59194028
0.95;0.01;0;10000000000;0.55;265722458;0.01;4000;0;10000000000;0.0675;0.47625;0.45625;0.64498;0.81429;0.0016306;0.0015692;./core_164/sim_px_11_9_2016_134649_204876261
0.95;0.01;0;10000000000;0.6;96239138;0.01;4000;0;10000000000;0.0435;0.44475;0.51175;0.91015;0.24942;0.0028724;0.0019621;./core_165/sim_px_11_9_2016_134652_18312403
0.95;0.01;0;10000000000;0.65;287206119;0.01;4000;0;10000000000;0.02925;0.3975;0.57325;0.76848;0.75999;0.0047781;0.001702;./core_166/sim_px_11_9_2016_134653_205522199
0.95;0.01;0;10000000000;0.7;474834745;0.01;4000;0;10000000000;0.016;0.3055;0.6785;0.86795;0.64827;0.00086862;0.0026008;./core_167/sim_px_11_9_2016_134657_438073286
0.95;0.01;0;10000000000;0.75;558527890;0.01;4000;0;10000000000;0.0075;0.26325;0.72925;0.908;0.55968;0.00039577;0.0010229;./core_168/sim_px_11_9_2016_134649_522778769
0.95;0.01;0;10000000000;0.8;368657785;0.01;4000;0;10000000000;0.00275;0.18025;0.817;0.94957;0.51404;0.0015295;0.0028369;./core_169/sim_px_11_9_2016_134653_229406923
0.95;0.01;0;10000000000;0.85;620849516;0.01;4000;0;10000000000;0.001;0.105;0.894;0.95089;0.82775;0.00089871;0.0029226;./core_170/sim_px_11_9_2016_134649_543246137
0.95;0.01;0;10000000000;0.9;414761425;0.01;4000;0;10000000000;0.001;0.109;0.89;0.96161;0.62354;0.00032862;0.00091235;./core_171/sim_px_11_9_2016_134651_316615994
0.95;0.01;0;10000000000;0.95;34755672;0.01;4000;0;10000000000;0;0.0585;0.9415;0.97494;0.77694;0.00032231;0.00030453;./core_172/sim_px_11_9_2016_134651_957445179
0.95;0.01;0;10000000000;1;502684872;0.01;4000;0;10000000000;0;0.049;0.951;0.97933;0.70052;0.00015985;0.0025839;./core_173/sim_px_11_9_2016_134655_466726729
1;0.01;0;10000000000;0;351140019;0.01;4000;0;10000000000;0.88575;0.11125;0.003;0.40224;0.039501;0.00089504;0.00070677;./core_174/sim_px_11_9_2016_134653_232055741
1;0.01;0;10000000000;0.05;889288305;0.01;4000;0;10000000000;0.842;0.1525;0.0055;0.072207;0.081817;0.0070945;0.0009072;./core_175/sim_px_11_9_2016_134653_845285404
1;0.01;0;10000000000;0.1;271778144;0.01;4000;0;10000000000;0.70775;0.2735;0.01875;0.33283;0.12446;0.00091348;0.0017699;./core_176/sim_px_11_9_2016_134654_230075318
1;0.01;0;10000000000;0.15;648161166;0.01;4000;0;10000000000;0.631;0.341;0.028;0.58165;0.10717;0.0070721;0.0049702;./core_177/sim_px_11_9_2016_134654_603362251
1;0.01;0;10000000000;0.2;990720722;0.01;4000;0;10000000000;0.48325;0.45325;0.0635;0.5227;0.19597;0.0022181;0.0020103;./core_178/sim_px_11_9_2016_134652_851228045
1;0.01;0;10000000000;0.25;246417208;0.01;4000;0;10000000000;0.37975;0.517;0.10325;0.37688;0.35926;0.00082805;0.0023751;./core_179/sim_px_11_9_2016_134652_209226334
1;0.01;0;10000000000;0.3;935365167;0.01;4000;0;10000000000;0.3005;0.55625;0.14325;0.3257;0.48619;0.0031228;0.00067326;./core_180/sim_px_11_9_2016_134650_899293784
1;0.01;0;10000000000;0.35;84318500;0.01;4000;0;10000000000;0.26425;0.556;0.17975;0.56193;0.36835;0.00086236;0.00039688;./core_181/sim_px_11_9_2016_134654_966852916
1;0.01;0;10000000000;0.4;935925047;0.01;4000;0;10000000000;0.16625;0.5675;0.26625;0.40757;0.71692;0.0019455;0.0017978;./core_182/sim_px_11_9_2016_134649_878235567
1;0.01;0;10000000000;0.45;438144232;0.01;4000;0;10000000000;0.1555;0.5565;0.288;0.58564;0.55324;0.00087888;0.0052163;./core_183/sim_px_11_9_2016_134652_378407001
1;0.01;0;10000000000;0.5;500174470;0.01;4000;0;10000000000;0.1055;0.52525;0.36925;0.53635;0.78003;0.00059454;0.0010118;./core_184/sim_px_11_9_2016_134650_463827231
1;0.01;0;10000000000;0.55;807459196;0.01;4000;0;10000000000;0.0715;0.51425;0.41425;0.65502;0.70141;0.011538;0.0054514;./core_185/sim_px_11_9_2016_134654_710317107
1;0.01;0;10000000000;0.6;359087964;0.01;4000;0;10000000000;0.0675;0.4745;0.458;0.68012;0.74576;0.0031368;0.0027457;./core_186/sim_px_11_9_2016_134654_258411782
1;0.01;0;10000000000;0.65;303091777;0.01;4000;0;10000000000;0.03825;0.4155;0.54625;0.76784;0.67292;0.01765;0.0011737;./core_187/sim_px_11_9_2016_134658_245081398
1;0.01;0;10000000000;0.7;955990419;0.01;4000;0;10000000000;0.01975;0.32975;0.6505;0.81207;0.85696;0.0017758;0.00042439;./core_188/sim_px_11_9_2016_134649_878762670
1;0.01;0;10000000000;0.75;398758667;0.01;4000;0;10000000000;0.00875;0.2795;0.71175;0.91586;0.52048;0.0012608;0.0046496;./core_189/sim_px_11_9_2016_134654_257833336
1;0.01;0;10000000000;0.8;75337901;0.01;4000;0;10000000000;0.0055;0.24925;0.74525;0.89563;0.66579;0.0011153;0.0035637;./core_190/sim_px_11_9_2016_134653_35360977
1;0.01;0;10000000000;0.85;291627769;0.01;4000;0;10000000000;0.001;0.156;0.843;0.95656;0.49465;0.00030601;0.00051327;./core_191/sim_px_11_9_2016_134652_214556969
1;0.01;0;10000000000;0.9;266098639;0.01;4000;0;10000000000;0.00125;0.1405;0.85825;0.9585;0.48176;0.0004477;0.0019033;./core_192/sim_px_11_9_2016_134653_204673458
1;0.01;0;10000000000;0.95;664845584;0.01;4000;0;10000000000;0;0.073;0.927;0.97573;0.62948;0.00031616;0.0058597;./core_193/sim_px_11_9_2016_134656_606911422
1;0.01;0;10000000000;1;212611290;0.01;4000;0;10000000000;0;0.06;0.94;0.97572;0.80794;0.00024129;0.00051438;./core_194/sim_px_11_9_2016_134654_176031964
0.55;0.01;0.1;10000000000;0.75;356583886;0.01;4000;0;10000000000;0.0005;0.04475;0.95475;0.97918;0.79401;0.00020584;0.00086501;./core_195/sim_px_11_9_2016_134655_318339174
0.55;0.01;0.1;10000000000;0.8;56117770;0.01;4000;0;10000000000;0;0.01925;0.98075;0.99067;0.83576;6.5272e-05;0.0044278;./core_196/sim_px_11_9_2016_134654_958097104
0.55;0.01;0.1;10000000000;0.85;917337125;0.01;4000;0;10000000000;0;0.031;0.969;0.98512;0.72541;0.00012598;0.0012091;./core_197/sim_px_11_9_2016_134654_859673430
0.55;0.01;0.1;10000000000;0.9;420234340;0.01;4000;0;10000000000;0;0.02525;0.97475;0.99052;0.45868;5.9788e-05;0.00050272;./core_198/sim_px_11_9_2016_134655_343470057
0.55;0.01;0.1;10000000000;0.95;928904930;0.01;4000;0;10000000000;0;0.01675;0.98325;0.99025;0.77539;8.5851e-05;0.0023847;./core_199/sim_px_11_9_2016_134653_870317138
0.55;0.01;0.1;10000000000;1;81624578;0.01;4000;0;10000000000;0;0.0175;0.9825;0.98971;0.58863;7.8738e-05;0.0012153;./core_200/sim_px_11_9_2016_134652_23845850
0.6;0.01;0.1;10000000000;0;104676890;0.01;4000;0;10000000000;0.9275;0.07075;0.00175;0.33869;0.023668;0.00054471;0.00018523;./core_201/sim_px_11_9_2016_134654_966853591
0.6;0.01;0.1;10000000000;0.05;178059311;0.01;4000;0;10000000000;0.73675;0.24875;0.0145;0.16963;0.13355;0.001392;0.00078573;./core_202/sim_px_11_9_2016_134651_101262004
0.6;0.01;0.1;10000000000;0.1;480939211;0.01;4000;0;10000000000;0.60175;0.3595;0.03875;0.13392;0.2548;0.00057471;0.00095639;./core_203/sim_px_11_9_2016_134653_441395282
0.6;0.01;0.1;10000000000;0.15;996309062;0.01;4000;0;10000000000;0.36275;0.5085;0.12875;0.070593;0.5742;0.00046568;0.0010155;./core_204/sim_px_11_9_2016_134651_918547960
0.6;0.01;0.1;10000000000;0.2;786984515;0.01;4000;0;10000000000;0.28625;0.55675;0.157;0.046071;0.73927;0.00057844;0.0018365;./core_205/sim_px_11_9_2016_134654_710317681
0.6;0.01;0.1;10000000000;0.25;588448384;0.01;4000;0;10000000000;0.22375;0.55425;0.222;0.067632;0.92736;0.00025177;0.00078439;./core_206/sim_px_11_9_2016_134655_545768865
0.6;0.01;0.1;10000000000;0.3;908387736;0.01;4000;0;10000000000;0.18275;0.55325;0.264;0.19403;0.92099;0.0011764;0.0003613;./core_207/sim_px_11_9_2016_134700_872058788
0.6;0.01;0.1;10000000000;0.35;157549431;0.01;4000;0;10000000000;0.13725;0.539;0.32375;0.33134;0.96885;0.00076649;0.00041494;./core_208/sim_px_11_9_2016_134651_100786465
0.6;0.01;0.1;10000000000;0.4;608095194;0.01;4000;0;10000000000;0.07575;0.459;0.46525;0.58562;0.91042;0.0098826;0.0038518;./core_209/sim_px_11_9_2016_134655_545651609
0.6;0.01;0.1;10000000000;0.45;271346036;0.01;4000;0;10000000000;0.036;0.3915;0.5725;0.71073;0.94754;0.0021515;0.00028758;./core_210/sim_px_11_9_2016_134652_214557535
0.6;0.01;0.1;10000000000;0.5;952450621;0.01;4000;0;10000000000;0.0115;0.22;0.7685;0.87454;0.90865;0.0025095;0.0028928;./core_211/sim_px_11_9_2016_134653_873450648
0.6;0.01;0.1;10000000000;0.55;378802027;0.01;4000;0;10000000000;0.0035;0.14475;0.85175;0.92061;0.90114;0.0017175;0.0028513;./core_212/sim_px_11_9_2016_134654_257982011
0.6;0.01;0.1;10000000000;0.6;146228972;0.01;4000;0;10000000000;0.00075;0.06975;0.9295;0.96969;0.72361;0.00042304;0.00094761;./core_213/sim_px_11_9_2016_134658_108212161
0.6;0.01;0.1;10000000000;0.65;981147452;0.01;4000;0;10000000000;0.001;0.0675;0.9315;0.96999;0.80482;0.00022727;0.00162;./core_214/sim_px_11_9_2016_134654_941915327
0.6;0.01;0.1;10000000000;0.7;431880234;0.01;4000;0;10000000000;0;0.04175;0.95825;0.97822;0.93772;0.00023424;0.0010573;./core_215/sim_px_11_9_2016_134656_395364830
0.6;0.01;0.1;10000000000;0.75;935491549;0.01;4000;0;10000000000;0.00025;0.03425;0.9655;0.98168;0.90187;0.00011239;0.00062367;./core_216/sim_px_11_9_2016_134655_875372489
0.6;0.01;0.1;10000000000;0.8;623867257;0.01;4000;0;10000000000;0.00025;0.04575;0.954;0.98516;0.63365;0.00016689;0.00086601;./core_217/sim_px_11_9_2016_134656_585813776
0.6;0.01;0.1;10000000000;0.85;897234530;0.01;4000;0;10000000000;0;0.0235;0.9765;0.98821;0.73251;8.0059e-05;0.00085348;./core_218/sim_px_11_9_2016_134654_859219542
0.6;0.01;0.1;10000000000;0.9;208399481;0.01;4000;0;10000000000;0;0.03525;0.96475;0.98673;0.581;0.00010821;0.00056787;./core_219/sim_px_11_9_2016_134655_147828761
0.6;0.01;0.1;10000000000;0.95;312390744;0.01;4000;0;10000000000;0;0.02325;0.97675;0.99088;0.64491;7.3415e-05;0.00040078;./core_220/sim_px_11_9_2016_134653_211118995
0.6;0.01;0.1;10000000000;1;474274606;0.01;4000;0;10000000000;0;0.02225;0.97775;0.99018;0.52163;5.1906e-05;0.00067848;./core_221/sim_px_11_9_2016_134656_396972612
0.65;0.01;0.1;10000000000;0;198504254;0.01;4000;0;10000000000;0.92975;0.069;0.00125;0.24999;0.030539;0.0012251;0.00039051;./core_222/sim_px_11_9_2016_134651_101779517
0.65;0.01;0.1;10000000000;0.05;575323077;0.01;4000;0;10000000000;0.7945;0.19575;0.00975;0.099135;0.12255;0.0012806;0.0091367;./core_223/sim_px_11_9_2016_134654_530597896
0.65;0.01;0.1;10000000000;0.1;247616276;0.01;4000;0;10000000000;0.5795;0.378;0.0425;0.14438;0.25625;0.00053468;0.0072963;./core_224/sim_px_11_9_2016_134653_206674355
0.65;0.01;0.1;10000000000;0.15;795147201;0.01;4000;0;10000000000;0.4705;0.46225;0.06725;0.081176;0.40893;0.00067249;0.0072265;./core_225/sim_px_11_9_2016_134656_760106499
0.65;0.01;0.1;10000000000;0.2;451637474;0.01;4000;0;10000000000;0.35875;0.52125;0.12;0.057872;0.59658;0.0016023;0.00071436;./core_226/sim_px_11_9_2016_134656_394847780
0.65;0.01;0.1;10000000000;0.25;135192711;0.01;4000;0;10000000000;0.24175;0.5575;0.20075;0.056421;0.87819;0.0014055;0.0014002;./core_227/sim_px_11_9_2016_134703_16959750
0.65;0.01;0.1;10000000000;0.3;459091611;0.01;4000;0;10000000000;0.18525;0.573;0.24175;0.13198;0.96554;0.00046589;0.00053938;./core_228/sim_px_11_9_2016_134652_379345967
0.65;0.01;0.1;10000000000;0.35;491899476;0.01;4000;0;10000000000;0.1665;0.5475;0.286;0.2789;0.90809;0.01157;0.00036631;./core_229/sim_px_11_9_2016_134656_394243331
0.65;0.01;0.1;10000000000;0.4;21235999;0.01;4000;0;10000000000;0.076;0.4675;0.4565;0.57204;0.92308;0.000923;0.0011783;./core_230/sim_px_11_9_2016_134654_941786571
0.65;0.01;0.1;10000000000;0.45;59026897;0.01;4000;0;10000000000;0.054;0.43925;0.50675;0.62473;0.9567;0.00183;0.0012787;./core_231/sim_px_11_9_2016_134654_20904843
0.65;0.01;0.1;10000000000;0.5;441634147;0.01;4000;0;10000000000;0.023;0.32;0.657;0.81921;0.78379;0.0010317;0.00062304;./core_232/sim_px_11_9_2016_134654_321997200
0.65;0.01;0.1;10000000000;0.55;986547957;0.01;4000;0;10000000000;0.00675;0.2045;0.78875;0.88232;0.84725;0.0079494;0.003411;./core_233/sim_px_11_9_2016_134658_929405043
0.65;0.01;0.1;10000000000;0.6;3870183;0.01;4000;0;10000000000;0.00325;0.13425;0.8625;0.94338;0.81222;0.00044014;0.00061044;./core_234/sim_px_11_9_2016_134655_903731065
0.65;0.01;0.1;10000000000;0.65;698148020;0.01;4000;0;10000000000;0.00025;0.061;0.93875;0.96931;0.93606;0.00055453;0.00047172;./core_235/sim_px_11_9_2016_134657_661806932
0.65;0.01;0.1;10000000000;0.7;976138642;0.01;4000;0;10000000000;0.0005;0.0585;0.941;0.9815;0.55752;0.00014529;0.00070167;./core_236/sim_px_11_9_2016_134655_895514241
0.65;0.01;0.1;10000000000;0.75;2382988;0.01;4000;0;10000000000;0.0005;0.048;0.9515;0.97837;0.84903;0.00029225;0.00080207;./core_237/sim_px_11_9_2016_134654_942813552
0.65;0.01;0.1;10000000000;0.8;810783560;0.01;4000;0;10000000000;0;0.0405;0.9595;0.97869;0.88599;0.00029451;0.0012899;./core_238/sim_px_11_9_2016_134657_771623219
0.65;0.01;0.1;10000000000;0.85;918332370;0.01;4000;0;10000000000;0.00075;0.03775;0.9615;0.97973;0.83877;0.00018891;0.0004016;./core_239/sim_px_11_9_2016_134655_878343233
0.65;0.01;0.1;10000000000;0.9;148208505;0.01;4000;0;10000000000;0;0.01775;0.98225;0.98984;0.88617;0.00010271;0.00037529;./core_240/sim_px_11_9_2016_134654_110463874
0.65;0.01;0.1;10000000000;0.95;371493495;0.01;4000;0;10000000000;0;0.03;0.97;0.98074;0.95573;0.00019389;0.00057319;./core_241/sim_px_11_9_2016_134656_334772654
0.65;0.01;0.1;10000000000;1;904654668;0.01;4000;0;10000000000;0;0.02175;0.97825;0.98811;0.77224;9.8114e-05;0.001251;./core_242/sim_px_11_9_2016_134652_803398617
0.7;0.01;0.1;10000000000;0;864753010;0.01;4000;0;10000000000;0.914;0.08525;0.00075;0.034073;0.044154;0.00055706;0.0006128;./core_243/sim_px_11_9_2016_134652_803780255
0.7;0.01;0.1;10000000000;0.05;612099916;0.01;4000;0;10000000000;0.81925;0.17325;0.0075;0.066629;0.10207;0.00093023;0.0009176;./core_244/sim_px_11_9_2016_134652_575667625
0.7;0.01;0.1;10000000000;0.1;717272896;0.01;4000;0;10000000000;0.651;0.324;0.025;0.26979;0.23732;0.048427;0.034586;./core_245/sim_px_11_9_2016_134652_598675896
0.7;0.01;0.1;10000000000;0.15;397533665;0.01;4000;0;10000000000;0.50775;0.42675;0.0655;0.17455;0.34176;0.00074489;0.00084555;./core_246/sim_px_11_9_2016_134655_340970221
0.7;0.01;0.1;10000000000;0.2;766914592;0.01;4000;0;10000000000;0.363;0.50575;0.13125;0.12877;0.55453;0.00046329;0.00034191;./core_247/sim_px_11_9_2016_134654_710070046
0.7;0.01;0.1;10000000000;0.25;299514231;0.01;4000;0;10000000000;0.24;0.565;0.195;0.03601;0.87731;0.00033468;0.00018284;./core_248/sim_px_11_9_2016_134654_237729143
0.7;0.01;0.1;10000000000;0.3;730986922;0.01;4000;0;10000000000;0.20625;0.574;0.21975;0.052364;0.96973;0.0021417;0.00062748;./core_249/sim_px_11_9_2016_134653_694563134
0.7;0.01;0.1;10000000000;0.35;592238280;0.01;4000;0;10000000000;0.13025;0.55625;0.3135;0.33384;0.95646;0.0011115;0.00094592;./core_250/sim_px_11_9_2016_134657_556192807
0.7;0.01;0.1;10000000000;0.4;731792428;0.01;4000;0;10000000000;0.12275;0.535;0.34225;0.42113;0.91825;0.00047935;0.00035142;./core_251/sim_px_11_9_2016_134659_693341634
0.7;0.01;0.1;10000000000;0.45;559136621;0.01;4000;0;10000000000;0.07125;0.468;0.46075;0.57308;0.9435;0.001582;0.00055681;./core_252/sim_px_11_9_2016_134710_522705826
0.7;0.01;0.1;10000000000;0.5;687523922;0.01;4000;0;10000000000;0.03525;0.37975;0.585;0.72495;0.95178;0.00057256;0.00070639;./core_253/sim_px_11_9_2016_134654_603659424
