phhinit;c;pdhinit;d;v;time;vh_1;vd_1;vd_0;rdd;pdh;rhd;rhh;f_1;f_0;phh;vh_2;file
0.5;0.51;0.5;0.5;0.01;5180;1.00044;0.997067;1;0.330897;0.000300517;0.000254688;2.50803e-05;0.000700259;0.999289;0.140565;0.944694;./core_12/iter_freqdep_13_9_2016_141634_952020694
0.5;0.51;0.5;1;0.01;3129;1.00257;0.997537;1.00005;-0;0.0174722;-0;-0;0.0481188;0.951397;0.305386;0.898044;./core_12/iter_freqdep_13_9_2016_141635_647933903
0.5;0.53;0.5;0.05;0.01;73382;1.00299;0.996718;1.00009;0.625346;0.136242;0.22653;0.00331163;0.225142;0.768501;9.52655e-05;0.994681;./core_13/iter_freqdep_13_9_2016_141705_351924875
0.5;0.53;0.5;0.1;0.01;33335;1.003;0.996654;1.00006;0.64328;0.0821192;0.131905;0.000718331;0.145991;0.851407;9.37377e-05;0.989444;./core_13/iter_freqdep_13_9_2016_141709_200770253
0.5;0.53;0.5;0.2;0.01;28831;1.00292;0.996659;1.00006;0.564405;0.0602449;0.0843266;0.000228117;0.110244;0.888185;8.22088e-05;0.978979;./core_13/iter_freqdep_13_9_2016_141711_527014586
0.5;0.53;0.5;0.5;0.01;4749;1.00023;0.997066;1;0.330906;0.000285879;0.00024427;2.44164e-05;0.000672966;0.999317;0.142357;0.942833;./core_13/iter_freqdep_13_9_2016_141713_693328705
0.5;0.53;0.5;1;0.01;3032;1.00257;0.997535;1.00005;-0;0.0169245;-0;-0;0.0467088;0.952839;0.305791;0.894884;./core_13/iter_freqdep_13_9_2016_141714_112484542
0.5;0.55;0.5;0.05;0.01;73052;1.003;0.996711;1.00008;0.631996;0.13065;0.218084;0.00295503;0.217552;0.776603;9.52845e-05;0.994523;./core_13/iter_freqdep_13_9_2016_141714_453611262
0.5;0.55;0.5;0.1;0.01;30753;1.003;0.99665;1.00006;0.647653;0.0791976;0.127483;0.000648901;0.141393;0.856195;9.3745e-05;0.989132;./core_13/iter_freqdep_13_9_2016_141718_290510434
0.5;0.55;0.5;0.2;0.01;28663;1.00293;0.996655;1.00006;0.566886;0.0583513;0.0817881;0.000208394;0.107086;0.891448;8.21917e-05;0.978356;./core_13/iter_freqdep_13_9_2016_141720_516931717
0.5;0.55;0.5;0.5;0.01;4421;1.00003;0.997066;1;0.330915;0.00027106;0.000233667;2.36633e-05;0.000644937;0.999345;0.143929;0.941005;./core_13/iter_freqdep_13_9_2016_141723_238356680
0.5;0.55;0.5;1;0.01;2943;1.00256;0.997533;1.00005;-0;0.0164173;-0;-0;0.0453992;0.954178;0.306191;0.891773;./core_13/iter_freqdep_13_9_2016_141723_979569885
0.5;0.57;0.5;0.05;0.01;72474;1.003;0.996704;1.00008;0.638348;0.125489;0.210229;0.00264737;0.210439;0.784172;9.53041e-05;0.994368;./core_14/iter_freqdep_13_9_2016_141705_448043321
0.5;0.57;0.5;0.1;0.01;27689;1.003;0.996646;1.00006;0.651758;0.0765078;0.123395;0.00058885;0.137125;0.860634;9.37521e-05;0.988825;./core_14/iter_freqdep_13_9_2016_141710_470802427
0.5;0.57;0.5;0.2;0.01;28509;1.00293;0.996652;1.00006;0.56921;0.0565976;0.0794313;0.000190758;0.104144;0.894483;7.32644e-05;0.977743;./core_14/iter_freqdep_13_9_2016_141712_151216291
0.5;0.57;0.5;0.5;0.01;4155;0.999841;0.997065;1;0.330919;0.000264033;0.00022943;2.35007e-05;0.000634177;0.999356;0.145336;0.939208;./core_14/iter_freqdep_13_9_2016_141714_108250175
0.5;0.57;0.5;1;0.01;2860;1.00256;0.997532;1.00004;-0;0.0159463;-0;-0;0.0441798;0.955423;0.306586;0.888711;./core_14/iter_freqdep_13_9_2016_141714_545941704
0.5;0.59;0.5;0.05;0.01;71704;1.003;0.996697;1.00007;0.644412;0.120718;0.202914;0.00238089;0.203768;0.79125;9.53242e-05;0.994215;./core_14/iter_freqdep_13_9_2016_141714_866874843
0.5;0.59;0.5;0.1;0.01;23707;1.003;0.996642;1.00005;0.655622;0.0740203;0.119602;0.000536546;0.133146;0.864764;9.37594e-05;0.988523;./core_14/iter_freqdep_13_9_2016_141718_594817565
0.5;0.59;0.5;0.2;0.01;28389;1.00293;0.99665;1.00006;0.57139;0.0549705;0.0772389;0.0001756;0.101401;0.897311;7.32428e-05;0.977139;./core_14/iter_freqdep_13_9_2016_141720_239053476
0.5;0.59;0.5;0.5;0.01;3933;0.999646;0.997065;1;0.330932;0.000243114;0.000213759;2.21307e-05;0.000591897;0.999399;0.146612;0.937439;./core_14/iter_freqdep_13_9_2016_141722_321737692
0.5;0.59;0.5;1;0.01;2782;1.00256;0.99753;1.00004;-0;0.0155078;-0;-0;0.0430418;0.956585;0.306977;0.885697;./core_14/iter_freqdep_13_9_2016_141722_710286606
0.5;0.61;0.5;0.05;0.01;70822;1.00301;0.996691;1.00007;0.650205;0.116294;0.196089;0.00214899;0.197502;0.797881;9.53445e-05;0.994065;./core_15/iter_freqdep_13_9_2016_141705_441871124
0.5;0.61;0.5;0.1;0.01;19412;1.00301;0.996639;1.00005;0.659574;0.0715111;0.115763;0.000495559;0.129118;0.868933;0.000239564;0.988224;./core_15/iter_freqdep_13_9_2016_141709_269199988
0.5;0.61;0.5;0.2;0.01;28294;1.00293;0.996647;1.00005;0.573439;0.0534558;0.0751932;0.000162564;0.0988344;0.899953;8.21486e-05;0.976544;./core_15/iter_freqdep_13_9_2016_141711_13648902
0.5;0.61;0.5;0.5;0.01;3741;0.999461;0.997064;1;0.330933;0.00023999;0.000212684;2.22246e-05;0.000589607;0.999401;0.147781;0.9357;./core_15/iter_freqdep_13_9_2016_141712_782861602
0.5;0.61;0.5;1;0.01;2710;1.00256;0.997529;1.00004;-0;0.0150985;-0;-0;0.0419771;0.957671;0.307363;0.882729;./core_15/iter_freqdep_13_9_2016_141713_218733231
0.5;0.63;0.5;0.05;0.01;69867;1.00301;0.996686;1.00007;0.655742;0.112185;0.18971;0.00194638;0.191608;0.804103;9.5365e-05;0.993917;./core_15/iter_freqdep_13_9_2016_141713_488300482
0.5;0.63;0.5;0.1;0.01;19120;1.00301;0.996637;1.00005;0.664127;0.0686544;0.111364;0.000485222;0.124521;0.87367;0.000988606;0.987923;./core_15/iter_freqdep_13_9_2016_141717_270217146
0.5;0.63;0.5;0.2;0.01;28226;1.00293;0.996645;1.00005;0.57537;0.0520424;0.0732809;0.000149967;0.0964283;0.902429;6.42734e-05;0.97596;./core_15/iter_freqdep_13_9_2016_141718_471974788
0.5;0.63;0.5;0.5;0.01;3574;0.999273;0.997064;1;0.330943;0.000222951;0.000200183;2.11073e-05;0.000555817;0.999436;0.14886;0.933986;./core_15/iter_freqdep_13_9_2016_141719_898352614
0.5;0.63;0.5;1;0.01;2642;1.00256;0.997527;1.00004;-0;0.0147156;-0;-0;0.0409789;0.958688;0.307744;0.879806;./core_15/iter_freqdep_13_9_2016_141720_172309581
0.5;0.65;0.5;0.05;0.01;68816;1.00302;0.996681;1.00007;0.661027;0.108365;0.183747;0.00176892;0.186067;0.80994;9.53853e-05;0.993772;./core_16/iter_freqdep_13_9_2016_141648_835892792
0.5;0.65;0.5;0.1;0.01;18970;1.00301;0.996635;1.00005;0.668572;0.065946;0.107186;0.000436804;0.120083;0.878252;0.000990583;0.987637;./core_16/iter_freqdep_13_9_2016_141652_264756855
0.5;0.65;0.5;0.2;0.01;28196;1.00293;0.996642;1.00005;0.577191;0.0507211;0.0714887;0.000140065;0.09417;0.90475;8.21251e-05;0.975383;./core_16/iter_freqdep_13_9_2016_141653_529632532
0.5;0.65;0.5;0.5;0.01;3426;0.999085;0.997063;1;0.330954;0.000206476;0.000188142;2.00051e-05;0.000523189;0.999469;0.149862;0.932296;./core_16/iter_freqdep_13_9_2016_141655_124641405
0.5;0.65;0.5;1;0.01;2579;1.00256;0.997526;1.00004;-0;0.0143565;-0;-0;0.0400409;0.959644;0.308121;0.876928;./core_16/iter_freqdep_13_9_2016_141655_792860064
0.5;0.67;0.5;0.05;0.01;67750;1.00302;0.996676;1.00006;0.666082;0.104801;0.178155;0.00161266;0.180843;0.815432;9.54056e-05;0.993629;./core_16/iter_freqdep_13_9_2016_141656_464170137
0.5;0.67;0.5;0.1;0.01;24264;1.00302;0.996633;1.00005;0.671587;0.0641754;0.104447;0.000357257;0.117095;0.881357;6.96751e-05;0.987368;./core_16/iter_freqdep_13_9_2016_141659_870924120
0.5;0.67;0.5;0.2;0.01;28197;1.00293;0.99664;1.00005;0.578913;0.0494825;0.069806;0.000130577;0.0920443;0.906934;8.21148e-05;0.974815;./core_16/iter_freqdep_13_9_2016_141701_409327175
0.5;0.67;0.5;0.5;0.01;3293;0.998907;0.997063;1;0.330957;0.000200652;0.000184776;1.97927e-05;0.000514351;0.999478;0.150798;0.930636;./core_16/iter_freqdep_13_9_2016_141703_638181350
0.5;0.67;0.5;1;0.01;2519;1.00256;0.997525;1.00004;-0;0.0140193;-0;-0;0.0391584;0.960543;0.308493;0.874093;./core_16/iter_freqdep_13_9_2016_141704_375492323
0.5;0.69;0.5;0.05;0.01;66643;1.00302;0.996672;1.00006;0.670916;0.101475;0.172919;0.00146658;0.175918;0.820599;0.0001;0.993489;./core_17/iter_freqdep_13_9_2016_141658_466110218
0.5;0.69;0.5;0.1;0.01;26925;1.00303;0.99663;1.00004;0.674459;0.0624765;0.101811;0.000332021;0.114279;0.884261;8.78827e-05;0.987088;./core_17/iter_freqdep_13_9_2016_141702_391268782
0.5;0.69;0.5;0.2;0.01;28239;1.00293;0.996638;1.00005;0.580541;0.0483197;0.0682237;0.000122057;0.0900414;0.90899;8.2105e-05;0.974256;./core_17/iter_freqdep_13_9_2016_141703_972670535
0.5;0.69;0.5;0.5;0.01;3173;0.99873;0.997063;1;0.33096;0.000194332;0.000181006;1.95245e-05;0.00050438;0.999488;0.151677;0.929;./core_17/iter_freqdep_13_9_2016_141705_748236974
0.5;0.69;0.5;1;0.01;2463;1.00255;0.997524;1.00004;-0;0.0137018;-0;-0;0.0383261;0.96139;0.30886;0.871301;./core_17/iter_freqdep_13_9_2016_141705_984930532
0.5;0.71;0.5;0.05;0.01;65519;1.00303;0.996668;1.00006;0.675535;0.0983644;0.167992;0.00134467;0.171268;0.825468;0.0001;0.993351;./core_17/iter_freqdep_13_9_2016_141706_153087907
0.5;0.71;0.5;0.1;0.01;28655;1.00303;0.996628;1.00004;0.677183;0.0608836;0.0993344;0.000307663;0.111626;0.886994;6.97385e-05;0.986813;./core_17/iter_freqdep_13_9_2016_141709_583759239
0.5;0.71;0.5;0.2;0.01;28315;1.00293;0.996637;1.00005;0.582086;0.0472251;0.066732;0.000114054;0.0881492;0.91093;7.31444e-05;0.973706;./core_17/iter_freqdep_13_9_2016_141711_530786163
0.5;0.71;0.5;0.5;0.01;3064;0.998554;0.997062;1;0.330964;0.000186741;0.000176185;1.91307e-05;0.000491465;0.999501;0.152504;0.927387;./core_17/iter_freqdep_13_9_2016_141714_109334637
0.5;0.71;0.5;1;0.01;2410;1.00255;0.997523;1.00004;-0;0.0134025;-0;-0;0.03754;0.96219;0.309222;0.868549;./core_17/iter_freqdep_13_9_2016_141714_448894152
0.5;0.73;0.5;0.05;0.01;64326;1.00303;0.996665;1.00006;0.679941;0.0954565;0.163359;0.00124424;0.166884;0.830052;9.54644e-05;0.993214;./core_18/iter_freqdep_13_9_2016_141705_513642809
0.5;0.73;0.5;0.1;0.01;29881;1.00303;0.996626;1.00004;0.679768;0.0593888;0.0970041;0.000287286;0.109125;0.889569;8.18612e-05;0.986542;./core_18/iter_freqdep_13_9_2016_141710_580623599
0.5;0.73;0.5;0.2;0.01;28441;1.00293;0.996635;1.00005;0.583551;0.046194;0.0653249;0.000106489;0.0863606;0.912764;5.52202e-05;0.973164;./core_18/iter_freqdep_13_9_2016_141712_627161472
0.5;0.73;0.5;0.5;0.01;2964;0.998388;0.997062;1;0.330961;0.000188487;0.000178969;1.95463e-05;0.000499524;0.999493;0.153286;0.925802;./core_18/iter_freqdep_13_9_2016_141715_52814073
0.5;0.73;0.5;1;0.01;2359;1.00255;0.997522;1.00003;-0;0.0131198;-0;-0;0.0367966;0.962946;0.30958;0.865839;./core_18/iter_freqdep_13_9_2016_141715_419648102
0.5;0.75;0.5;0.05;0.01;63202;1.00303;0.996661;1.00005;0.684174;0.0927213;0.158999;0.00113959;0.162726;0.834393;0.0001;0.993081;./core_18/iter_freqdep_13_9_2016_141715_599866845
0.5;0.75;0.5;0.1;0.01;30782;1.00303;0.996625;1.00004;0.682226;0.0579824;0.0948072;0.000268683;0.106762;0.892;8.79193e-05;0.986275;./core_18/iter_freqdep_13_9_2016_141720_279555633
0.5;0.75;0.5;0.2;0.01;28623;1.00293;0.996633;1.00005;0.584942;0.0452213;0.0639939;0.000101441;0.0846686;0.914497;9.10398e-05;0.972628;./core_18/iter_freqdep_13_9_2016_141721_899945627
0.5;0.75;0.5;0.5;0.01;2873;0.998202;0.997062;1;0.330976;0.00016615;0.000162093;1.78216e-05;0.000453202;0.99954;0.154027;0.924228;./core_18/iter_freqdep_13_9_2016_141723_524155640
0.5;0.75;0.5;1;0.01;2312;1.00255;0.997521;1.00003;-0;0.0128524;-0;-0;0.036092;0.963663;0.309934;0.863168;./core_18/iter_freqdep_13_9_2016_141723_928341418
0.5;0.77;0.5;0.05;0.01;62047;1.00303;0.996658;1.00005;0.688216;0.0901543;0.154878;0.00106091;0.158794;0.838492;9.5502e-05;0.992948;./core_19/iter_freqdep_13_9_2016_141635_91955687
0.5;0.77;0.5;0.1;0.01;31465;1.00303;0.996623;1.00004;0.684566;0.0566572;0.0927338;0.000251042;0.104525;0.894298;7.58619e-05;0.986012;./core_19/iter_freqdep_13_9_2016_141638_323944780
0.5;0.77;0.5;0.2;0.01;28847;1.00293;0.996632;1.00004;0.586268;0.0443003;0.0627335;9.50974e-05;0.0830613;0.916142;7.31089e-05;0.972102;./core_19/iter_freqdep_13_9_2016_141640_411729513
0.5;0.77;0.5;0.5;0.01;2788;0.998046;0.997061;1;0.33097;0.000173284;0.000169239;1.86985e-05;0.000473293;0.999519;0.154732;0.922691;./core_19/iter_freqdep_13_9_2016_141642_614062575
0.5;0.77;0.5;1;0.01;2268;1.00255;0.99752;1.00003;-0;0.0125989;-0;-0;0.0354234;0.964342;0.310283;0.860536;./core_19/iter_freqdep_13_9_2016_141643_263616163
0.5;0.79;0.5;0.05;0.01;60913;1.00304;0.996655;1.00005;0.692093;0.0877369;0.150991;0.000983288;0.155065;0.842374;9.55201e-05;0.992818;./core_19/iter_freqdep_13_9_2016_141644_19886559
0.5;0.79;0.5;0.1;0.01;31994;1.00303;0.996621;1.00004;0.686794;0.0554067;0.0907732;0.000235604;0.102407;0.896474;7.58843e-05;0.985752;./core_19/iter_freqdep_13_9_2016_141647_329144079
0.5;0.79;0.5;0.2;0.01;29145;1.00293;0.99663;1.00004;0.587529;0.0434292;0.0615392;9.0174e-05;0.0815372;0.917702;8.20654e-05;0.971583;./core_19/iter_freqdep_13_9_2016_141649_137095129
0.5;0.79;0.5;0.5;0.01;2710;0.997869;0.997061;1;0.33098;0.000157627;0.000157774;1.75327e-05;0.000441818;0.999551;0.155404;0.921165;./core_19/iter_freqdep_13_9_2016_141650_938916025
0.5;0.79;0.5;1;0.01;2225;1.00255;0.997519;1.00003;-0;0.0123585;-0;-0;0.0347885;0.964987;0.310627;0.857941;./core_19/iter_freqdep_13_9_2016_141651_462844942
0.5;0.81;0.5;0.05;0.01;59779;1.00304;0.996653;1.00005;0.69581;0.0854596;0.147323;0.000906316;0.151527;0.846053;0.0001;0.992691;./core_20/iter_freqdep_13_9_2016_141638_768723985
0.5;0.81;0.5;0.1;0.01;32417;1.00304;0.99662;1.00004;0.688917;0.0542256;0.0889173;0.000222422;0.100399;0.898535;9.39764e-05;0.985497;./core_20/iter_freqdep_13_9_2016_141641_857651938
0.5;0.81;0.5;0.2;0.01;29506;1.00293;0.996629;1.00004;0.588733;0.0426024;0.0604044;8.53901e-05;0.0800866;0.919185;8.2059e-05;0.971071;./core_20/iter_freqdep_13_9_2016_141643_633003106
0.5;0.81;0.5;0.5;0.01;2637;0.997709;0.997061;1;0.330978;0.000157565;0.00015903;1.77566e-05;0.000445581;0.999548;0.156045;0.919667;./core_20/iter_freqdep_13_9_2016_141645_629554161
0.5;0.81;0.5;1;0.01;2184;1.00255;0.997518;1.00003;-0;0.0121302;-0;-0;0.0341845;0.9656;0.310968;0.855384;./core_20/iter_freqdep_13_9_2016_141646_438468541
0.5;0.83;0.5;0.05;0.01;58648;1.00304;0.99665;1.00005;0.69937;0.0833111;0.143845;0.000843585;0.148168;0.849541;0.0001;0.992565;./core_20/iter_freqdep_13_9_2016_141647_237958074
0.5;0.83;0.5;0.1;0.01;32743;1.00304;0.996619;1.00004;0.690946;0.0531065;0.0871571;0.000209096;0.0984896;0.900493;8.19452e-05;0.985245;./core_20/iter_freqdep_13_9_2016_141650_20061740
0.5;0.83;0.5;0.2;0.01;29956;1.00293;0.996628;1.00004;0.589882;0.0418177;0.0593261;8.10056e-05;0.0787063;0.920596;8.20528e-05;0.970566;./core_20/iter_freqdep_13_9_2016_141652_242600656
0.5;0.83;0.5;0.5;0.01;2569;0.997549;0.997061;1;0.330979;0.000155051;0.000158261;1.77532e-05;0.000443711;0.999549;0.156659;0.918189;./core_20/iter_freqdep_13_9_2016_141653_991798037
0.5;0.83;0.5;1;0.01;2146;1.00255;0.997518;1.00003;-0;0.0119129;-0;-0;0.0336091;0.966185;0.311304;0.852863;./core_20/iter_freqdep_13_9_2016_141654_436250518
0.5;0.85;0.5;0.05;0.01;57514;1.00305;0.996648;1.00005;0.702784;0.0812822;0.140552;0.000786908;0.144976;0.852852;0.0001;0.992441;./core_21/iter_freqdep_13_9_2016_141705_459787412
0.5;0.85;0.5;0.1;0.01;33005;1.00304;0.996617;1.00003;0.692885;0.0520459;0.0854862;0.000196906;0.0966739;0.902354;6.99348e-05;0.984996;./core_21/iter_freqdep_13_9_2016_141708_203696746
0.5;0.85;0.5;0.2;0.01;30512;1.00293;0.996626;1.00004;0.590979;0.0410719;0.0582998;7.72584e-05;0.0773914;0.92194;9.10234e-05;0.970069;./core_21/iter_freqdep_13_9_2016_141709_410563605
0.5;0.85;0.5;0.5;0.01;2506;0.997363;0.99706;1;0.330995;0.000131102;0.000140064;1.5803e-05;0.000393451;0.999601;0.157247;0.916717;./core_21/iter_freqdep_13_9_2016_141710_495822952
0.5;0.85;0.5;1;0.01;2109;1.00255;0.997517;1.00003;-0;0.011706;-0;-0;0.0330606;0.966741;0.311635;0.850378;./core_21/iter_freqdep_13_9_2016_141710_738985560
0.5;0.87;0.5;0.05;0.01;56384;1.00305;0.996646;1.00004;0.706059;0.0793634;0.137428;0.000735558;0.141941;0.855998;0.0001;0.992318;./core_21/iter_freqdep_13_9_2016_141710_860559416
0.5;0.87;0.5;0.1;0.01;33221;1.00304;0.996616;1.00003;0.694738;0.0510397;0.0838979;0.000186508;0.0949463;0.904124;7.59676e-05;0.984751;./core_21/iter_freqdep_13_9_2016_141712_787222680
0.5;0.87;0.5;0.2;0.01;31188;1.00293;0.996625;1.00004;0.59203;0.0403611;0.057321;7.35388e-05;0.0761354;0.923222;9.10207e-05;0.969578;./core_21/iter_freqdep_13_9_2016_141714_464569735
0.5;0.87;0.5;0.5;0.01;2446;0.997224;0.99706;1;0.330986;0.000142002;0.000150176;1.70023e-05;0.000421764;0.999572;0.157813;0.915289;./core_21/iter_freqdep_13_9_2016_141715_998402560
0.5;0.87;0.5;1;0.01;2074;1.00255;0.997516;1.00003;-0;0.0115087;-0;-0;0.032537;0.967273;0.311963;0.847927;./core_21/iter_freqdep_13_9_2016_141716_245645429
0.5;0.89;0.5;0.05;0.01;55263;1.00305;0.996643;1.00004;0.709201;0.0775458;0.134456;0.000695394;0.139049;0.858991;9.5604e-05;0.992197;./core_22/iter_freqdep_13_9_2016_141705_350115563
0.5;0.89;0.5;0.1;0.01;33408;1.00304;0.996615;1.00003;0.69651;0.0500845;0.0823876;0.000177503;0.0933015;0.905808;9.39965e-05;0.98451;./core_22/iter_freqdep_13_9_2016_141707_980508764
0.5;0.89;0.5;0.2;0.01;32036;1.00293;0.996624;1.00004;0.593035;0.0396842;0.0563879;7.01073e-05;0.0749366;0.924446;9.1018e-05;0.969095;./core_22/iter_freqdep_13_9_2016_141709_729504152
0.5;0.89;0.5;0.5;0.01;2390;0.997066;0.99706;1;0.330988;0.000137988;0.000148158;1.68446e-05;0.000416384;0.999577;0.158357;0.91387;./core_22/iter_freqdep_13_9_2016_141712_132867972
0.5;0.89;0.5;1;0.01;2040;1.00255;0.997516;1.00003;-0;0.0113204;-0;-0;0.0320368;0.96778;0.312287;0.84551;./core_22/iter_freqdep_13_9_2016_141712_403147437
0.5;0.91;0.5;0.05;0.01;54149;1.00305;0.996641;1.00004;0.712223;0.0758223;0.131636;0.000652765;0.136294;0.861841;9.56194e-05;0.992078;./core_22/iter_freqdep_13_9_2016_141712_631395184
0.5;0.91;0.5;0.1;0.01;33549;1.00304;0.996614;1.00003;0.698211;0.0491742;0.0809468;0.000168491;0.0917294;0.907417;9.40012e-05;0.984271;./core_22/iter_freqdep_13_9_2016_141715_201981962
0.5;0.91;0.5;0.2;0.01;33106;1.00293;0.996623;1.00004;0.594;0.0390376;0.055496;6.66612e-05;0.0737891;0.925617;8.20315e-05;0.968618;./core_22/iter_freqdep_13_9_2016_141717_42781001
0.5;0.91;0.5;0.5;0.01;2338;0.996858;0.99706;1;0.331011;0.000103434;0.000121408;1.38913e-05;0.000342209;0.999653;0.15888;0.912442;./core_22/iter_freqdep_13_9_2016_141718_668823945
0.5;0.91;0.5;1;0.01;2008;1.00255;0.997515;1.00003;-0;0.0111405;-0;-0;0.0315582;0.968265;0.312606;0.843127;./core_22/iter_freqdep_13_9_2016_141719_27932649
0.5;0.93;0.5;0.05;0.01;53044;1.00306;0.99664;1.00004;0.715129;0.0741858;0.128958;0.000607659;0.133664;0.864558;0.0001;0.991961;./core_23/iter_freqdep_13_9_2016_141705_453668123
0.5;0.93;0.5;0.1;0.01;33666;1.00304;0.996613;1.00003;0.699842;0.0483069;0.0795727;0.000159692;0.0902274;0.908954;8.20177e-05;0.984037;./core_23/iter_freqdep_13_9_2016_141709_199631220
0.5;0.93;0.5;0.2;0.01;34515;1.00293;0.996622;1.00004;0.594925;0.0384205;0.0546436;6.37211e-05;0.0726917;0.926737;8.20269e-05;0.968148;./core_23/iter_freqdep_13_9_2016_141711_859707914
0.5;0.93;0.5;0.5;0.01;2288;0.99672;0.99706;1;0.331006;0.000108106;0.000126371;1.45049e-05;0.000356169;0.999638;0.159386;0.91107;./core_23/iter_freqdep_13_9_2016_141713_685863063
0.5;0.93;0.5;1;0.01;1978;1.00255;0.997514;1.00003;-0;0.0109682;-0;-0;0.0310998;0.96873;0.312922;0.840777;./core_23/iter_freqdep_13_9_2016_141713_950089160
0.5;0.95;0.5;0.05;0.01;51922;1.00306;0.996638;1.00004;0.717917;0.0726325;0.126399;0.0005783;0.131156;0.867147;9.5649e-05;0.991844;./core_23/iter_freqdep_13_9_2016_141714_109162303
0.5;0.95;0.5;0.1;0.01;33783;1.00305;0.996612;1.00003;0.701404;0.0474816;0.0782628;0.000152532;0.0887948;0.910418;9.40101e-05;0.983805;./core_23/iter_freqdep_13_9_2016_141717_108163758
0.5;0.95;0.5;0.2;0.01;36476;1.00293;0.996621;1.00004;0.595812;0.0378308;0.0538283;6.12531e-05;0.0716413;0.927807;9.10111e-05;0.967684;./core_23/iter_freqdep_13_9_2016_141719_24132883
0.5;0.95;0.5;0.5;0.01;2241;0.996559;0.997059;1;0.33101;0.000100884;0.000121733;1.40296e-05;0.00034342;0.999651;0.159874;0.909702;./core_23/iter_freqdep_13_9_2016_141720_959753287
0.5;0.95;0.5;1;0.01;1948;1.00254;0.997514;1.00003;-0;0.0108035;-0;-0;0.0306607;0.969175;0.313234;0.838458;./core_23/iter_freqdep_13_9_2016_141721_306486990
0.5;0.97;0.5;0.05;0.01;50788;1.00306;0.996637;1.00004;0.7206;0.0711565;0.123974;0.000539561;0.128763;0.869617;0.0001;0.991731;./core_24/iter_freqdep_13_9_2016_141632_297565402
0.5;0.97;0.5;0.1;0.01;33869;1.00305;0.996611;1.00003;0.702908;0.046692;0.0770086;0.000145197;0.0874205;0.911823;8.8029e-05;0.983576;./core_24/iter_freqdep_13_9_2016_141635_135978757
0.5;0.97;0.5;0.2;0.01;39499;1.00293;0.99662;1.00004;0.596665;0.037266;0.0530468;5.8709e-05;0.0706333;0.928835;9.1009e-05;0.967226;./core_24/iter_freqdep_13_9_2016_141637_229185982
0.5;0.97;0.5;0.5;0.01;2196;0.996444;0.997059;1;0.330999;0.000116034;0.00013515;1.56094e-05;0.000380948;0.999613;0.160347;0.908376;./core_24/iter_freqdep_13_9_2016_141639_298555023
0.5;0.97;0.5;1;0.01;1920;1.00254;0.997513;1.00003;-0;0.0106455;-0;-0;0.0302395;0.969602;0.313542;0.836171;./core_24/iter_freqdep_13_9_2016_141639_799338106
0.5;0.99;0.5;0.05;0.01;49677;1.00306;0.996635;1.00004;0.723185;0.0697486;0.12165;0.000509749;0.12647;0.87198;0.0001;0.991618;./core_24/iter_freqdep_13_9_2016_141640_301246589
0.5;0.99;0.5;0.1;0.01;33959;1.00305;0.99661;1.00003;0.70435;0.0459388;0.0758104;0.000138869;0.0861067;0.913165;9.40185e-05;0.983351;./core_24/iter_freqdep_13_9_2016_141642_947704241
0.5;0.99;0.5;0.2;0.01;45626;1.00294;0.996619;1.00004;0.597486;0.0367244;0.0522971;5.60826e-05;0.0696649;0.929822;8.20144e-05;0.966775;./core_24/iter_freqdep_13_9_2016_141645_997354000
0.5;0.99;0.5;0.5;0.01;2154;0.996268;0.997059;1;0.33101;9.89401e-05;0.000122509;1.42144e-05;0.000345889;0.999649;0.160804;0.907035;./core_24/iter_freqdep_13_9_2016_141648_595297173
0.5;0.99;0.5;1;0.01;1893;1.00254;0.997513;1.00003;-0;0.010494;-0;-0;0.0298351;0.970012;0.313846;0.833914;./core_24/iter_freqdep_13_9_2016_141648_991234774
0.5;0.01;0.5;0.05;0.03;22257;1.01098;0.988742;0.999572;0.000290587;0.74495;0.00173148;0.883945;0.00228811;0.000181798;0.999019;1;./core_25/iter_freqdep_13_9_2016_141627_532819518
0.5;0.01;0.5;0.1;0.03;17927;1.01094;0.9885;0.999141;0.000283423;0.738531;0.00159437;0.800283;0.00230418;0.000176332;0.999038;1;./core_25/iter_freqdep_13_9_2016_141629_328579680
0.5;0.01;0.5;0.2;0.03;13404;1.01084;0.988061;0.99831;0.000243343;0.731741;0.00126404;0.653555;0.00218681;0.00014878;0.999132;1;./core_25/iter_freqdep_13_9_2016_141630_786425735
0.5;0.01;0.5;0.5;0.03;8291;1.01055;0.98701;0.996135;0.000117171;0.721279;0.000517997;0.328415;0.00166511;6.74054e-05;0.999441;1;./core_25/iter_freqdep_13_9_2016_141632_186316592
0.5;0.01;0.5;1;0.03;5592;1.01014;0.985881;0.993388;-0;0.704935;-0;-0;0.00120979;3.64476e-07;0.999712;1;./core_25/iter_freqdep_13_9_2016_141633_73514489
0.5;0.03;0.5;0.05;0.03;35746;1.01121;0.989749;1.00053;0.000244416;0.780896;0.00177491;0.900942;0.00227058;0.00014818;0.999002;0.999999;./core_25/iter_freqdep_13_9_2016_141633_898388569
0.5;0.03;0.5;0.1;0.03;35506;1.01144;0.99045;1.00106;0.000211584;0.797004;0.00164693;0.81501;0.00226029;0.000125594;0.999004;0.999998;./core_25/iter_freqdep_13_9_2016_141635_999343673
